Mes y año	Provincia código	Provincia nombre	División (2 dígitos) código	División (2 dígitos) descripción	Afiliaciones en alta
Marzo 2011	50	Zaragoza	87	Asistencia en establecimientos residenciales	6057
Marzo 2011	50	Zaragoza	88	Actividades de servicios sociales sin alojamiento	3517
Marzo 2011	50	Zaragoza	90	Actividades de creación, artísticas y espectáculos	872
Marzo 2011	50	Zaragoza	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	140
Marzo 2011	50	Zaragoza	92	Actividades de juegos de azar y apuestas	901
Marzo 2011	50	Zaragoza	93	Actividades deportivas, recreativas y de entretenimiento	2870
Marzo 2011	50	Zaragoza	94	Actividades asociativas	3866
Marzo 2011	50	Zaragoza	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	2222
Marzo 2011	50	Zaragoza	96	Otros servicios personales	6301
Marzo 2011	50	Zaragoza	97	Actividades de los hogares como empleadores de personal doméstico	6925
Marzo 2011	50	Zaragoza	99	Actividades de organizaciones y organismos extraterritoriales	10
Marzo 2011	50	Zaragoza		Sin clasificar	190
Marzo 2011	99	No consta	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	32
Marzo 2011	99	No consta	02	Silvicultura y explotación forestal	1
Marzo 2011	99	No consta	03	Pesca y acuicultura	1
Marzo 2011	99	No consta	10	Industria de la alimentación	1
Marzo 2011	99	No consta	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	1
Marzo 2011	99	No consta	25	Fabricación de productos metálicos, excepto maquinaria y equipo	1
Marzo 2011	99	No consta	41	Construcción de edificios	5
Marzo 2011	99	No consta	43	Actividades de construcción especializada	7
Marzo 2011	99	No consta	45	Venta y reparación de vehículos de motor y motocicletas	1
Marzo 2011	99	No consta	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	9
Marzo 2011	99	No consta	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	12
Marzo 2011	99	No consta	49	Transporte terrestre y por tubería	5
Marzo 2011	99	No consta	56	Servicios de comidas y bebidas	5
Marzo 2011	99	No consta	68	Actividades inmobiliarias	1
Marzo 2011	99	No consta	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	1
Marzo 2011	99	No consta	74	Otras actividades profesionales, científicas y técnicas	1
Marzo 2011	99	No consta	77	Actividades de alquiler	2
Marzo 2011	99	No consta	81	Servicios a edificios y actividades de jardinería	1
Marzo 2011	99	No consta	86	Actividades sanitarias	4
Marzo 2011	99	No consta	94	Actividades asociativas	7
Marzo 2011	99	No consta	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	3
Marzo 2011	99	No consta	96	Otros servicios personales	2
Marzo 2011	99	No consta	97	Actividades de los hogares como empleadores de personal doméstico	57
Diciembre 2010	22	Huesca	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	10416
Diciembre 2010	22	Huesca	02	Silvicultura y explotación forestal	126
Diciembre 2010	22	Huesca	03	Pesca y acuicultura	104
Diciembre 2010	22	Huesca	05	Extracción de antracita, hulla y lignito	1
Diciembre 2010	22	Huesca	08	Otras industrias extractivas	175
Diciembre 2010	22	Huesca	09	Actividades de apoyo a las industrias extractivas	2
Diciembre 2010	22	Huesca	10	Industria de la alimentación	2357
Diciembre 2010	22	Huesca	11	Fabricación de bebidas	316
Diciembre 2010	22	Huesca	13	Industria textil	44
Diciembre 2010	22	Huesca	14	Confección de prendas de vestir	234
Diciembre 2010	22	Huesca	15	Industria del cuero y del calzado	145
Diciembre 2010	22	Huesca	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	474
Diciembre 2010	22	Huesca	17	Industria del papel	201
Diciembre 2010	22	Huesca	18	Artes gráficas y reproducción de soportes grabados	285
Diciembre 2010	22	Huesca	20	Industria química	1213
Diciembre 2010	22	Huesca	21	Fabricación de productos farmacéuticos	378
Diciembre 2010	22	Huesca	22	Fabricación de productos de caucho y plásticos	190
Diciembre 2010	22	Huesca	23	Fabricación de otros productos minerales no metálicos	620
Diciembre 2010	22	Huesca	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	402
Diciembre 2010	22	Huesca	25	Fabricación de productos metálicos, excepto maquinaria y equipo	1423
Diciembre 2010	22	Huesca	26	Fabricación de productos informáticos, electrónicos y ópticos	64
Diciembre 2010	22	Huesca	27	Fabricación de material y equipo eléctrico	220
Diciembre 2010	22	Huesca	28	Fabricación de maquinaria y equipo n.c.o.p.	904
Diciembre 2010	22	Huesca	29	Fabricación de vehículos de motor, remolques y semirremolques	188
Diciembre 2010	22	Huesca	30	Fabricación de otro material de transporte	25
Diciembre 2010	22	Huesca	31	Fabricación de muebles	221
Diciembre 2010	22	Huesca	32	Otras industrias manufactureras	599
Diciembre 2010	22	Huesca	33	Reparación e instalación de maquinaria y equipo	461
Diciembre 2010	22	Huesca	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	487
Diciembre 2010	22	Huesca	36	Captación, depuración y distribución de agua	396
Diciembre 2010	22	Huesca	37	Recogida y tratamiento de aguas residuales	49
Diciembre 2010	22	Huesca	38	Recogida, tratamiento y eliminación de residuos; valorización	176
Diciembre 2010	22	Huesca	39	Actividades de descontaminación y otros servicios de gestión de residuos	6
Diciembre 2010	22	Huesca	41	Construcción de edificios	3936
Diciembre 2010	22	Huesca	42	Ingeniería civil	488
Diciembre 2010	22	Huesca	43	Actividades de construcción especializada	5292
Diciembre 2010	22	Huesca	45	Venta y reparación de vehículos de motor y motocicletas	1933
Diciembre 2010	22	Huesca	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	3335
Diciembre 2010	22	Huesca	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	7809
Diciembre 2010	22	Huesca	49	Transporte terrestre y por tubería	3041
Diciembre 2010	22	Huesca	51	Transporte aéreo	4
Diciembre 2010	22	Huesca	52	Almacenamiento y actividades anexas al transporte	168
Diciembre 2010	22	Huesca	53	Actividades postales y de correos	310
Diciembre 2010	22	Huesca	55	Servicios de alojamiento	2550
Diciembre 2010	22	Huesca	56	Servicios de comidas y bebidas	5260
Diciembre 2010	22	Huesca	58	Edición	61
Diciembre 2010	22	Huesca	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	61
Diciembre 2010	22	Huesca	60	Actividades de programación y emisión de radio y televisión	96
Diciembre 2010	22	Huesca	61	Telecomunicaciones	185
Diciembre 2010	22	Huesca	62	Programación, consultoría y otras actividades relacionadas con la informática	440
Diciembre 2010	22	Huesca	63	Servicios de información	65
Diciembre 2010	22	Huesca	64	Servicios financieros, excepto seguros y fondos de pensiones	1179
Diciembre 2010	22	Huesca	65	Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria	103
Diciembre 2010	22	Huesca	66	Actividades auxiliares a los servicios financieros y a los seguros	309
Diciembre 2010	22	Huesca	68	Actividades inmobiliarias	255
Diciembre 2010	22	Huesca	69	Actividades jurídicas y de contabilidad	1220
Diciembre 2010	22	Huesca	70	Actividades de las sedes centrales; actividades de consultoría de gestión empresarial	110
Diciembre 2010	22	Huesca	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	761
Diciembre 2010	22	Huesca	72	Investigación y desarrollo	96
Diciembre 2010	22	Huesca	73	Publicidad y estudios de mercado	131
Diciembre 2010	22	Huesca	74	Otras actividades profesionales, científicas y técnicas	313
Diciembre 2010	22	Huesca	75	Actividades veterinarias	126
Diciembre 2010	22	Huesca	77	Actividades de alquiler	503
Diciembre 2010	22	Huesca	78	Actividades relacionadas con el empleo	170
Diciembre 2010	22	Huesca	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	156
Diciembre 2010	22	Huesca	80	Actividades de seguridad e investigación	243
Diciembre 2010	22	Huesca	81	Servicios a edificios y actividades de jardinería	2697
Diciembre 2010	22	Huesca	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	338
Diciembre 2010	22	Huesca	84	Administración Pública y defensa; Seguridad Social obligatoria	6999
Diciembre 2010	22	Huesca	85	Educación	2245
Diciembre 2010	22	Huesca	86	Actividades sanitarias	4614
Diciembre 2010	22	Huesca	87	Asistencia en establecimientos residenciales	1698
Diciembre 2010	22	Huesca	88	Actividades de servicios sociales sin alojamiento	1088
Diciembre 2010	22	Huesca	90	Actividades de creación, artísticas y espectáculos	132
Diciembre 2010	22	Huesca	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	81
Diciembre 2010	22	Huesca	92	Actividades de juegos de azar y apuestas	167
Diciembre 2010	22	Huesca	93	Actividades deportivas, recreativas y de entretenimiento	1602
Diciembre 2010	22	Huesca	94	Actividades asociativas	770
Diciembre 2010	22	Huesca	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	593
Diciembre 2010	22	Huesca	96	Otros servicios personales	1436
Diciembre 2010	22	Huesca	97	Actividades de los hogares como empleadores de personal doméstico	936
Diciembre 2010	22	Huesca		Sin clasificar	163
Diciembre 2010	44	Teruel	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	6328
Diciembre 2010	44	Teruel	02	Silvicultura y explotación forestal	201
Diciembre 2010	44	Teruel	03	Pesca y acuicultura	64
Diciembre 2010	44	Teruel	05	Extracción de antracita, hulla y lignito	340
Diciembre 2010	44	Teruel	08	Otras industrias extractivas	318
Diciembre 2010	44	Teruel	09	Actividades de apoyo a las industrias extractivas	2
Diciembre 2010	44	Teruel	10	Industria de la alimentación	2108
Diciembre 2010	44	Teruel	11	Fabricación de bebidas	82
Diciembre 2010	44	Teruel	13	Industria textil	38
Diciembre 2010	44	Teruel	14	Confección de prendas de vestir	405
Diciembre 2010	44	Teruel	15	Industria del cuero y del calzado	19
Diciembre 2010	44	Teruel	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	847
Diciembre 2010	44	Teruel	17	Industria del papel	231
Diciembre 2010	44	Teruel	18	Artes gráficas y reproducción de soportes grabados	124
Diciembre 2010	44	Teruel	20	Industria química	407
Diciembre 2010	44	Teruel	21	Fabricación de productos farmacéuticos	13
Diciembre 2010	44	Teruel	22	Fabricación de productos de caucho y plásticos	170
Diciembre 2010	44	Teruel	23	Fabricación de otros productos minerales no metálicos	1353
Diciembre 2010	44	Teruel	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	422
Diciembre 2010	44	Teruel	25	Fabricación de productos metálicos, excepto maquinaria y equipo	606
Diciembre 2010	44	Teruel	26	Fabricación de productos informáticos, electrónicos y ópticos	35
Diciembre 2010	44	Teruel	27	Fabricación de material y equipo eléctrico	12
Diciembre 2010	44	Teruel	28	Fabricación de maquinaria y equipo n.c.o.p.	124
Diciembre 2010	44	Teruel	29	Fabricación de vehículos de motor, remolques y semirremolques	867
Diciembre 2010	44	Teruel	30	Fabricación de otro material de transporte	3
Diciembre 2010	44	Teruel	31	Fabricación de muebles	259
Diciembre 2010	44	Teruel	32	Otras industrias manufactureras	30
Diciembre 2010	44	Teruel	33	Reparación e instalación de maquinaria y equipo	124
Diciembre 2010	44	Teruel	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	392
Diciembre 2010	44	Teruel	36	Captación, depuración y distribución de agua	208
Diciembre 2010	44	Teruel	37	Recogida y tratamiento de aguas residuales	7
Diciembre 2010	44	Teruel	38	Recogida, tratamiento y eliminación de residuos; valorización	18
Diciembre 2010	44	Teruel	41	Construcción de edificios	3609
Diciembre 2010	44	Teruel	42	Ingeniería civil	171
Diciembre 2010	44	Teruel	43	Actividades de construcción especializada	2915
Diciembre 2010	44	Teruel	45	Venta y reparación de vehículos de motor y motocicletas	1249
Diciembre 2010	44	Teruel	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	1313
Diciembre 2010	44	Teruel	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	4188
Diciembre 2010	44	Teruel	49	Transporte terrestre y por tubería	1809
Diciembre 2010	44	Teruel	50	Transporte marítimo y por vías navegables interiores	1
Diciembre 2010	44	Teruel	51	Transporte aéreo	2
Diciembre 2010	44	Teruel	52	Almacenamiento y actividades anexas al transporte	106
Diciembre 2010	44	Teruel	53	Actividades postales y de correos	175
Diciembre 2010	44	Teruel	55	Servicios de alojamiento	977
Diciembre 2010	44	Teruel	56	Servicios de comidas y bebidas	2859
Diciembre 2010	44	Teruel	58	Edición	50
Diciembre 2010	44	Teruel	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	48
Diciembre 2010	44	Teruel	60	Actividades de programación y emisión de radio y televisión	22
Diciembre 2010	44	Teruel	61	Telecomunicaciones	110
Diciembre 2010	44	Teruel	62	Programación, consultoría y otras actividades relacionadas con la informática	70
Diciembre 2010	44	Teruel	63	Servicios de información	9
Diciembre 2010	44	Teruel	64	Servicios financieros, excepto seguros y fondos de pensiones	668
Diciembre 2010	44	Teruel	65	Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria	85
Diciembre 2010	44	Teruel	66	Actividades auxiliares a los servicios financieros y a los seguros	197
Diciembre 2010	44	Teruel	68	Actividades inmobiliarias	57
Diciembre 2010	44	Teruel	69	Actividades jurídicas y de contabilidad	623
Diciembre 2010	44	Teruel	70	Actividades de las sedes centrales; actividades de consultoría de gestión empresarial	131
Diciembre 2010	44	Teruel	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	423
Diciembre 2010	44	Teruel	72	Investigación y desarrollo	64
Diciembre 2010	44	Teruel	73	Publicidad y estudios de mercado	52
Diciembre 2010	44	Teruel	74	Otras actividades profesionales, científicas y técnicas	103
Diciembre 2010	44	Teruel	75	Actividades veterinarias	58
Diciembre 2010	44	Teruel	77	Actividades de alquiler	82
Diciembre 2010	44	Teruel	78	Actividades relacionadas con el empleo	140
Diciembre 2010	44	Teruel	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	63
Diciembre 2010	44	Teruel	80	Actividades de seguridad e investigación	113
Diciembre 2010	44	Teruel	81	Servicios a edificios y actividades de jardinería	1255
Diciembre 2010	44	Teruel	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	97
Diciembre 2010	44	Teruel	84	Administración Pública y defensa; Seguridad Social obligatoria	4895
Diciembre 2010	44	Teruel	85	Educación	996
Diciembre 2010	44	Teruel	86	Actividades sanitarias	2958
Diciembre 2010	44	Teruel	87	Asistencia en establecimientos residenciales	1381
Diciembre 2010	44	Teruel	88	Actividades de servicios sociales sin alojamiento	395
Diciembre 2010	44	Teruel	90	Actividades de creación, artísticas y espectáculos	92
Diciembre 2010	44	Teruel	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	75
Diciembre 2010	44	Teruel	92	Actividades de juegos de azar y apuestas	44
Diciembre 2010	44	Teruel	93	Actividades deportivas, recreativas y de entretenimiento	407
Diciembre 2010	44	Teruel	94	Actividades asociativas	476
Diciembre 2010	44	Teruel	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	267
Diciembre 2010	44	Teruel	96	Otros servicios personales	622
Diciembre 2010	44	Teruel	97	Actividades de los hogares como empleadores de personal doméstico	505
Diciembre 2010	44	Teruel		Sin clasificar	40
Diciembre 2010	50	Zaragoza	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	17578
Diciembre 2010	50	Zaragoza	02	Silvicultura y explotación forestal	281
Diciembre 2010	50	Zaragoza	03	Pesca y acuicultura	34
Diciembre 2010	50	Zaragoza	05	Extracción de antracita, hulla y lignito	90
